id,model,quadrant,en_correct,ar_correct,ground_truth,prediction_english,prediction_arabic,input_english,input_arabic,Level
4877,Fanar-1-9B,arabic_only,0,1,C,B,C,"A 30-year-old woman presented with joint pain and muscle weakness. Her physical examination was normal. Her blood work showed the following results: normal hemoglobin, normal renal function (uria and creatinine), and serum calcium 11-12 mg/dL. Which of the following is inconsistent with this patient's condition?

A) Myoglobinuria.
B) Elevated serum PTH.
C) Elevated urinary calcium excretion.
D) Pancreatic tumors may be present.

E) Pituitary tumors may be present.","مريض عمره 80 سنة لديه تصبغ جلدي ملحوظ ونسيج ندبي ولديه ندبات بطنية لاستئصال كظر ثنائي الجانب. ما هو التشخيص المحتمل؟

A) فرط تصنع كظر خلقي.
B) داء أديسون.
C) متلازمة نيلسون.
D) نزف في الغدة الكظرية.",
3915,Fanar-1-9B,arabic_only,0,1,B,C,B,"It regulates cortisol secretion

A) TRH
B) ACTH
C) CRH
D) GnRH","كل ما يلي من الخواص الهرمونية للانجيوتنسين II ما عدا :

A) مقبض وعائي.
B) يزيد معدل الرشح الكبيبي.
C) ينشط افراز ADH
D) يثير مركز العطش في الوطاء.",
2302,Fanar-1-9B,arabic_only,0,1,D,B,D,"Fluorescent dyes are colorless and emit light when exposed to: ........

A) Red UV
B) Blue
C) Blue
D) Blue UV","اختر المعلومة الحدودية فيما الصحيحة فيما تعلق الظاهرة EMR

A) ترتبط بالخصائص المعملية التكاليونات في داخل النوى
B) ترتبط العملية الإلكترونات في الذرات
C) ترتبط بالخصائص الكهريائية تمكنهونات في داخل النوى
D) ترتبط بالخصائص الكهربائية الإلكترونات في الذرات",
499,Fanar-1-9B,arabic_only,0,1,B,C,B,"All of the following are characteristics of the ureter

A) Its upper end forms the renal pelvis
B) It is an intraperitoneal organ
C) It has three strictures
D) It is 25 cm long","تمخلب أصابع اليد:

A) يشمل الأصابع الأربعة الأنسية
B) يحدث فرط بسط للمفاصل بين السلامية
C) يحدث عجز فى تقريب الابهام
D) يحدث عجز حركى فقط فى اليد",
2262,Fanar-1-9B,arabic_only,0,1,B,D,B,"The formation of a peptide bond between two amino acids at positions A and P stimulates the activity of a peptide-transferase enzyme possessed by

A) 23S rRNA
B) 5S rRNA
C) Ribosomes
D) All of the above","لتحديد فيما إذا كانت العوامل الجينية وحددها دون البيئية هي من يسهم في تنوع خلات ما درست حالات:

A) التبني
B) التوائم
C) الاختطار التجريبي
D) A+B",
3070,Fanar-1-9B,arabic_only,0,1,B,C,B,"In the formation of the diaphragm

A) The common common vein forms within the peritoneal membranes.
B) The fibrous pericardium forms from the pericardial membranes.
C) The diaphragm forms at the level of the first lumbar vertebra during the process.
D) Both answers A and B.
E) Both answers A and C.","يشترك في تشكيل الوريد الاجوف السلفي

A) الوريد الاصلي المشترك الايمن
B) القطعة الذينية من الوريد الاصلي الخلفي الايمن
C) لقطعة الذينية من الوريد المحي الايسر
D) القرن الايمن من الجيب الوريدي",
3733,Fanar-1-9B,arabic_only,0,1,B,C,B,"Some reasons for decreased resistance to germs in diabetic patients include

A) Increased blood flow to tissues
B) Decreased glucose concentration in the bloodstream
C) Decreased protein synthesis, especially globulin
D) All of the above are incorrect","سبب تشمع الكبد عند مريض عمره 12 سنة هو:

A) عوز الحديد
B) داء ويلسون
C) فرط حمولة الحديد
D) نقص المغنزيوم",
3513,Fanar-1-9B,arabic_only,0,1,B,E,B,"The lens

A) The anterior suture has an inverted Y shape
B) It constitutes 25% of the eye's refractive power
C) Its refractive power increases with age
D) The transparency of the nucleus increases with age, leading to improved near vision
E) All of the above are true","يمر من الشق الحجابي العلوي ما يني عدا:

A) أعصاب ودية
B) العصب الرابع
C) العصب الحسي لمثلث التوائم
D) العصب السادس
E) العصب البكري الاشتياقي",
4042,Fanar-1-9B,arabic_only,0,1,C,D,C,"All of the following are true about jumping or hopping transport EXCEPT

A) It occurs as a result of an electric current flowing through the extracellular fluid surrounding the myelinated plates and through the axonal matrix
B) It causes excitation of the cell membrane in ganglia one after another
C) The speed is inversely proportional to the diameter of the fiber
D) It occurs in myelinated fibers","لا يعد مشبك نموذجي :

A) مشبك محوار – تغصن
B) مشبك محوار – جسم الخلية
C) مشبك تغصن – تغصن
D) مشبك محوار – محوار",
4796,Fanar-1-9B,arabic_only,0,1,C,A,C,"Let X2 and X1 be two normal random variables whose mean and variance are known. Let us have two random samples of X2 and X1, x1 of size 29 and x of size X2 and X1 of size respectively. Then

A) π2² > π2¹
B) π2² ≤ π2¹
C) π2² < π2¹
D) π2² = π2¹","الذي عرف الإحصاء بأنه الطريقة العملية التي تختص بجمع المعطيات والحقائق بالشكل الذي يسهم عملية تحليلها وتفسيرها ومن ثم استخلاص النتائج وتأيلها واتخاذ القرار على ضوء ذلك

A) Lovitt
B) Boddington
C) Cowden Croxton
D) مجموعة من الخبراء",
4158,Fanar-1-9B,arabic_only,0,1,C,D,C,"Phagocytes, except for

A) Cytokines.
B) TNF.
C) Antibodies.
D) Kill microorganisms.","يتطلب التشكيل السوي لعوامل التخثر:

A) وجود كلية سوية
B) وجود كبد سوي
C) توافر فيتامين K
D) كل من C,b صح",
1803,Fanar-1-9B,arabic_only,0,1,B,A,B,"The main symptoms of Kleventer syndrome are

A) Intellectual disability.
B) Trisomy XXY.
C) Trisomy 21.
D) Short stature (dwarfism).","الريبوزوم هو

A) بروتينات +mRNA
B) بروتينات + rRNA
C) بروتينات +mDNA
D) بروتينات +rDNA",
2553,Fanar-1-9B,arabic_only,0,1,A,D,A,"The human body emits radiation very close to that of a blackbody in the following wavelengths

A) Infrared
B) Visible
C) Ultraviolet
D) All of the above","تستخدم جزيئات الصباغ العضوي كوسط لإنتاج الليزر لأنها:

A) تتمتع بربحية عالية.
B) تمتلك عتبة ليزرة منخفضة .
C) تمتص الإصدار الناتج بالفلورة .
D) تمتص الإصدار الناتج بالفسفرة .",
2377,Fanar-1-9B,arabic_only,0,1,A,C,A,"There is a close relationship between the phenomena of reflection and refraction, which can be expressed by the laws of... which depend on...

A) Einstein – Wavelengths
B) Newton – Wave Thickness
C) Fresnel – Refractive Indices
D) A,C","يولد المسح في ال BOLD منحنيات استجابة همودينيكية اكثر من دون إضافة معلومات تزيد كثيرا ما على يعطيه TR اعلى في حالة :

A) TRاقل من ثانية او ثانيتين
B) TRاكبر من ثانية
C) TRاقل من ثلاث ثوان
D) كل ما سبق صحيح",
1377,Fanar-1-9B,arabic_only,0,1,B,A,B,"The vital role of the amulets (FAD-FMN) is

A) Transient carrier of an amino group
B) Transient carrier of a pair of hydrogen atoms
C) Transient carrier of a carboxyl group
D) All of the above are incorrect","يتفعل إنزيم Citrate Synthase تفارغياً بـ:

A) ADP
B) ATP
C) NADH
D) Succinyle-CoA",
3262,Fanar-1-9B,arabic_only,0,1,D,E,D,"The external female genitalia (incorrect answer)

A) Labia majora.
B) Labia minora.
C) Vestibule.
D) Vagina.

E) Clitoris.","المسافة خلف البريتوان: هام جداً ومكرر بعدة صيغ:

A) حيز افتراضي بين جدار البطن الأمامي والبريتوان الجداري.
B) تحوي على الطحال.
C) تحوي كامل الكولونات.
D) كل ما سبق صح.
E) كل ما سبق خطأ.",
1096,Fanar-1-9B,arabic_only,0,1,D,C,D,"The left flank contains

A) Stomach
B) Spleen
C) Left large lobe
D) Descending colon","الخلايا الفرشاتية في القصيبات الانتهائية:

A) هي خلايا حبيبية صغيرة صماوية ((DNES
B) مستشعرة كيميائية تتحسس مستوى الاكسجين
C) هي ذاتها الخلايا القصبية ذات الإفراز الخارجي
D) كل ما سبق صحيح.",
656,Fanar-1-9B,arabic_only,0,1,A,B,A,"The superficial vein that forms the axilla is

A) Basal vein
B) Cephalic vein
C) Brachial vein
D) Subclavian vein","ميزابة النبض بين أوتار العضلات :

A) العضدية الكعبرية قابضة الرسغ الكعبرية
B) العضدية الزندية باسطة الرسغ الزندية
C) المرفقية الاستلقائية
D) الكأبة المربعة الكأبة المدورة",
2409,Fanar-1-9B,arabic_only,0,1,B,D,B,"Modern physicists explain the magnetic field of silver and hydrogen atoms as arising from

A) orbital angular momentum
B) spin momentum
C) angular momentum
D) all of the above","كل ما يلي صحيح عن سبكا الانعراج :

A) تستخدم في المطباقية الضوئية
B) تتكون من عدد كبير من الشقوق المتقاربة والمتساوية الابعاد
C) تعد النهايات العظمى التي نحصل عليها من تطبيقات التداخل
D) سميت شكة انعراج لحدوث انعراج عند كل شق من شقوقها",
2358,Fanar-1-9B,arabic_only,0,1,C,D,C,"The disturbance represents the state of

A) Advanced steady-state flow
B) Borderline steady-state flow
C) Borderline unsteady-state flow
D) Advanced unsteady-state flow","أي من المركبات الآتية الأكثر حموضة ؟:

A) الماء
B) الفينول
C) الإناتول
D) المتانول",
1027,Fanar-1-9B,arabic_only,0,1,A,D,A,"Cartilage associated with the first tracheal ring

A) Cranial
B) Erythrodermic
C) Thyroid
D) Cartilaginous","المقطع السهمي في الرحم ذو شكل

A) مثلثي
B) مجرد شق
C) شبه منحرف
D) دائري",
1448,Fanar-1-9B,arabic_only,0,1,A,C,A,"The occurrence of nondisjunction between sex chromosomes in Meiosis I in women leads to the formation of gamete patterns

A) XX,0
B) X,0
C) XX, X,0
D) X, XXX","في الخلال المتنحية المرتبطة بالصبغي: X (الخطأ)

A) لا تنتقل الإصابة من الذكر المصاب إلى ابنه.
B) بنات الذكر المصاب مصابات.
C) لا تشكو الأنثى متغايرة الألائل من أعراض.
D) هناك سيطرة للذكور المصابين.",
1349,Fanar-1-9B,arabic_only,0,1,D,C,D,"All of the above are true except

A) In an acidic medium, amino acids become positively charged.
B) In an alkaline medium, an amino acid donates a proton.
C) In an acidic medium, an amino acid accepts a proton.
D) In","كل ما يلي حول فيتامين E صحيح ما عدا:

A) يعتبر عاملا طبيبا مضادا للأكسدة
B) هو القل سمية بين كل الفيتامينات المخلة بالدسم
C) يفصح بإعطائه دوائيا كوقاية من المراض
D) يسبب عوزه ازدياد هشاشيه الكريات الحمراء",
240,Fanar-1-9B,arabic_only,0,1,A,C,A,"Posterior inferior angle of the parietal bone

A) Rheumatoid
B) Sphenoid
C) Occipital
D) Frontal","العصب المسؤول عن حركات عضلات الوجه التعبيرية:

A) السابع
B) الخامس
C) الثالث
D) الأول",
1411,Fanar-1-9B,arabic_only,0,1,C,A,C,"Orlistat inhibits

A) Glossal and pancreatic lipase
B) Glossal and gastric lipase
C) Pancreatic and gastric lipase
D) All of the above (incorrect)","عوز فيتامين الريبوفلافين:

A) يسبب يرقان
B) يسبب فقر دم انحلالي
C) يشاهد عند الكحوليين المزمنين
D) من أعراضه الإمساك",
115,Fanar-1-9B,arabic_only,0,1,A,B,A,"The lacrimal sac is located on which bone

A) Lacrimal mesio-orbital
B) Frontal lateral orbital
C) Maxillary mesio-orbital
D) Frontal mesio-orbital","يتوضع كيس الدمع على العظم :

A) الدمعي أنسي الحجاج
B) الجبهي وحشي الحجاج
C) الفك العلوي أنسي الحجاج
D) الجبهي أنسي الحجاج",
3229,Fanar-1-9B,arabic_only,0,1,D,C,D,"The anterior vertebral condyles of the deep back muscles include all of the following except: (question for reference)

A) 1. Vertebral longitudinal muscles
B) 2. Cervical longitudinal muscles
C) 3. Semispinous muscles
D) 4. Iliocostal muscles
E) 5. Spinous muscles","يشتق العصب الحشوي الكبير من الشدفات الصدرية التالية ما عدا:

A) 1. T5
B) 2. T7
C) 3. T8
D) 4. T9
E) 5. T10",
72,Fanar-1-9B,arabic_only,0,1,C,D,C,"The anterior leg muscles except

A) Tibial anterior
B) Extensor hallux valgus longus
C) Extensor digitorum brevis
D) Extensor digitorum longus","عضلات الساق الأمامية عدا:

A) الظنبوبية الأمامية
B) باسطة إبهام القدم الطويلة
C) باسطة الخنصر القصيرة
D) باسطة الأصابع الطويلة",
4775,Fanar-1-9B,arabic_only,0,1,C,D,C,"The significance of random variable values varies depending on

A) the nature of the sample on which they are based
B) the variable itself, which represents the phenomenon under study
C) the type of scale used
D) A+B","ليكن x و y متغيرين عشوائيين مستقلين تباينهما على الترتيب 5 و 10، عندئذٍ تباين المتغير العشوائي 2x + y يساوي:

A) 90
B) 60
C) 30
D) 15",
2488,Fanar-1-9B,arabic_only,0,1,B,A,B,"According to the continuity equation, if the cross-section is cylindrical, the water flow velocity where the radius is large will be greater than the velocity where the radius is small

A) greater than
B) less than
C) equal to
D) A, C",". يعرف الانفعال بالـ:

A) مقياس تعامل ويع
B) مقياس لدرجة التشوة
C) مقياس لعامل القروية
D) مقياس لعامل الصلابة",
2786,Fanar-1-9B,arabic_only,0,1,D,B,D,"Which of the following statements is true about lasers?

A) They emit hundreds of kilowatts at wavelengths of and
B) They are used in cutting and welding
C) Their efficiency exceeds 10%
D) B.C","عند معايرة شوارد الحديد الثنائي في حبة دواء بواسطة برمنغنات البوتاسيوم المشعر المستخدم:

A) الفينول فنتالين
B) أحمر المتيل
C) مطبوخ النشا
D) اعتمدنا على تغير لون البرمنغنات",
4492,Fanar-1-9B,arabic_only,0,1,A,B,A,"The type of statistics that seeks to describe and explain the behavior of a phenomenon is

A) Descriptive statistics
B) Inferential statistics
C) Deductive statistics
D) Inferential statistics","إذا كان 1 < |αa/2| < 1، فإن:

A) σ2/a > σa/2
B) σ2/2 > σ2/2
C) σ2/a > σ1/2
D) σ2/a ≠ σa/2",
2312,Fanar-1-9B,arabic_only,0,1,C,D,C,"The ester is used in

A) Artificial flavorings
B) Perfumes
C) Nail polish remover
D) All of the above","ان ثابت التناسب بين تدرج السرعة هو:

A) معامل المرونة
B) معامل لزوجه المائع
C) معامل القص
D) معامل اللدونة",
922,Fanar-1-9B,arabic_only,0,1,C,A,C,"Which of the following are refractive media in the eye

A) Cornea
B) Aqueous humor
C) Pupil
D) Lens","الخلايا البالعة الكبدية هي :

A) خلايا مايسنر
B) بالعات كبيرة
C) خلايا كوبفر.
D) ليس أيا˝ مما سبق.",
1866,Fanar-1-9B,arabic_only,0,1,C,B,C,"The translation of the first synthetic messenger RNA molecule resulted only in the following amino acids

A) Proline
B) Phenylalanine
C) Histidine
D) Aspartine","الألية التي تضمن للخلية الجذعية استمرارها إلى ما لا نهاية

A) التمايز
B) تحولها إلى نهاية التمايز
C) التجديد الذاتي
D) كل ما سبق",
440,Fanar-1-9B,arabic_only,0,1,B,C,B,"All hormones that control hair growth on the scalp and face are included, except

A) Thyroid hormones
B) Pituitary hormones
C) Sex hormones
D) Adrenal hormones","عضلات جدار البطن الخلفي عدا:

A) المنحرفة الباطنة
B) القطنية
C) الحرقفية
D) الرابعة القطنية",
2521,Fanar-1-9B,arabic_only,0,1,C,B,C,"A titanium-doped ruby laser emits wavelengths in the

A) visible spectrum.
B) infrared spectrum.
C) ultraviolet spectrum.
D) none of the above.","يدل m فى 99mTc على أن هذا العنصر :

A) مستقر
B) غير مستقر
C) مشع
D) B,C",
640,Fanar-1-9B,arabic_only,0,1,C,B,C,"All of the following are types of taste buds except

A) Fungal.
B) Creamy.
C) Berry.
D) Leafy.","الطية الجلدية التي تغطي رأس القضيب تُدعى:

A) الحشفة
B) لفافة بوك
C) القلفة
D) البصلة",
3808,Fanar-1-9B,arabic_only,0,1,B,D,B,"The primary role of factor VII is to accelerate the formation of factor

A) I
B) III
C) V
D) X","من مميزات الألياف البطيئة:

A) شبكة هيوليه ناميه
B) لا تعتمد بصورة أساسية على الاستقلاب
C) غزيرة التروية الدموية
D) الاستقلاب التأكسدي فيها ثانوي",
2215,Fanar-1-9B,arabic_only,0,1,D,A,D,"Increased activity of the 6D2CYP enzyme leads to

A) Increased morphine metabolism.
B) Increased morphine activity.
C) Decreased codeine activity.
D) Increased codeine activity.","ينتج عن إزفاء ما بين الصبغيين 7 و 19 حيث الصيغة المعبرة ]t(7:19)(q22,q13)[

A) زيجوت تحمل صيغة صبغية كاملة خالية من الإزفاء
B) تثلث صبغي 7 جزئي وأحاد صبغي 19 جزئي
C) تثلث صبغي 19 جزئي وأحاد صبغي 7 جزئي
D) كل ما سبق صحيح",
165,Fanar-1-9B,arabic_only,0,1,C,B,C,"The oropharynx contains the tonsils

A) Oral tonsils
B) Pharyngeal tonsils
C) Palate tonsils
D) Nasal tonsils","العبارة الصحيحة عن الرئتين:

A) تغذي الشرايين القصبية النسيج الضام للرئة.
B) الألياف الودية تضيق القصبات.
C) الألياف اللاودية توسع القصبات.
D) القصبة اليسرى أكثر عمودية من اليمني.
E) يصعد جذر الرئتين في الشهيق.",
1673,Fanar-1-9B,arabic_only,0,1,A,C,A,"The induction of mesodermal formation in the frog embryo follows one of the following patterns

A) First induction pattern
B) Second induction pattern
C) Cytoplasmic determinants
D) The role of lateral inhibition","من أنماط التحريض

A) النمط المباشر
B) النمط غير المباشر
C) النمط التأزري
D) a+b",
4001,Fanar-1-9B,arabic_only,0,1,B,D,B,"Which of the following are vasodilators?

A) Prostaglandin 12
B) Prostacyclin
C) Nitric oxide
D) All of the above","الهرمون المطلق للموجهة القشرية هو :

A) TRH
B) CRH
C) PIH
D) GNRH",
3382,Fanar-1-9B,arabic_only,0,1,C,D,C,"All of the following are true about bacterial flagella except

A) The flagellum is longer than the bacterial cell.
B) Some bacteria have one flagellum, and some have multiple flagella.
C) They contain K-type antigens.
D) All cocci have flagella.
E) Flagella are useful in distinguishing between Salmonella and Shigella.","تصبغ الأكياس النسيجية للمقوسة القندية بصباغ:

A) الفضة
B) حمض سيف
C) رايت
D) جيسا
E) اليود",
969,Fanar-1-9B,arabic_only,0,1,B,E,B,"In the cerebellum

A) Purkinje cells are very small neurons
B) The outermost layer is the molecular layer
C) The granulosa cell layer lies between the molecular layer and the Purkinje cell layer
D) A+C
E) All of the above are correct",". كل مايلي صحيح عن الجسر ماعدا

A) يتعلق عليه المخيخ بست سويقات
B) يحوي نوى الاعصاب القحفية من الخامس حتى الثامن
C) يصل بين نصفي الكرة المخية والمخيخية
D) يسهم بفعاليات المضغ",
3816,Fanar-1-9B,arabic_only,0,1,B,C,B,"Fine touch receptors

A) Pacinian
B) Meister
C) Merkel discs
D) Ruffini","مقدرة شخص على ادراك منبهيين لمسيين مطبقين على منطقة من سطح الجسم على انهما منفصلتان :

A) التعرف الحيزي
B) تمييز حس النقطتين
C) الحس المجسم
D) اضطراب نظم",
4358,Fanar-1-9B,arabic_only,0,1,C,B,C,"The part of the nephron that is completely watertight

A) Proximal coiled tubule
B) Descending part of loop of Henle
C) Ascending part of loop of Henle
D) Collecting tubule","يؤدي الى زيادة سرعة دقات القلب عدا :

A) التنبيه الودي
B) محرضات B1
C) زيادة النفوذية ل الصوديوم
D) نقص النفوذية Cad",
1328,Fanar-1-9B,arabic_only,0,1,D,B,D,"Flactosemia

A) It begins to appear after weaning the child from breast milk
B) It is caused by a deficiency of the enzyme aldolase
C) It is treated by giving milk
D) All of the above are incorrect","كل مما يلي حول التهاب الكبد المزمن المستمر صحيح ما عدا :

A) ترتفع ALT، AST عادة إلى 2-5 أضعاف المستوى السوي.
B) الفوسفاتاز القلوية في الحدود السوية أو ترتفع ارتفاعاً معتدلاً.
C) البروتينات والألبومين وزمن البروثرومبين عادة في الحدود السوية.
D) غالباً ما يدخل المريض في حالة السبات Coma.",
1675,Fanar-1-9B,arabic_only,0,1,C,B,C,"Glucose is transported from outside the cell into the cell by

A) Simple diffusion.
B) Active transport.
C) Facilitated transport.
D) Ion channels.","كل ما يلي يحدث في آلية التداخل بالرنا ما عدا:

A) يقوم معقد RISC بشطر الرنا المرسال في حال التكامل التام
B) RISC مسؤول عن التنظيم اللاحق للانتساخ عبر زيادة ثباتية الرنا
C) يقوم معقد RISC فقط بتثبيط ترجمة الرنا المرسال في حال التكامل غير التام
D) يوجد التتالي المستهدف من قبل RISC في الحيوانات في 3' UTR من الرنا المرسال",
1368,Fanar-1-9B,arabic_only,0,1,A,D,A,"What are the products formed when sodium metal reacts with ethanol?

A) Sodium oxide and hydrogen
B) Sodium oxide and ethylene
C) Sodium hydroxide and ethylene
D) Sodium methoxide and water","ارتفاع قيمة إنزيم كرياتين كيناز في المصل تشير الي:

A) إصابة قلبية أو عضلية
B) إصابة دماغية
C) إصابة كبدية
D) كل ما سبق صحيح",
3767,Fanar-1-9B,arabic_only,0,1,C,B,C,"If the adult dose of a drug is 1200 mg, then the dose for a 6-year-old child is

A) 200 mg
B) 300 mg
C) 400 mg
D) 150 mg
E) All of the above are incorrect","احد هذه المركبات التالية يحاصر مستقبلات 5HT3

A) بيزوتيفن
B) ارغرتامين
C) اوندانسترون
D) زولميتريبتان
E) دومبيريدون",
3269,Fanar-1-9B,arabic_only,0,1,E,B,E,"The superior mesenteric artery supplies (incorrect answer): 2014-2015

A) Duodenum.
B) Jejunum.
C) Ileum.
D) Appendix.

E) Descending colon.","من الفروق التشريحية بين الأمعاء الدقيقة والغليظة (إجابة خطأ): 2014-2013

A) الأمعاء الدقيقة (عدا العفج) متحركة بينما الأجزاء الصاعدة والنازلة من القولون مثبتة.
B) قطر الأمعاء الدقيقة في الحالة السوية أكبر من قطر الأمعاء الغليظة.
C) ليس للأمعاء الدقيقة زوائد دهنية تربية متصلة بجدارها، بينما تتواجد في الغليظة.
D) جدار الأمعاء الدقيقة أملس بينما الأمعاء الغليظة متكيس.
E) الغشاء المخاطي للأمعاء الدقيقة زغابات بينما تغيب في الأمعاء الغليظة.",
1729,Fanar-1-9B,arabic_only,0,1,A,D,A,"The primary source of diversity in living organisms is

A) Growth.
B) Regulation.
C) Adaptation.
D) Evolution.","يرمز ب NARP:

A) الاعتلال الدماغي المتقدري المترافق مع الحماض اللاكتيكي
B) اعتلال العصب البصري
C) اعتلال الصرع الرمعي العضلي والألياف الحمراء الممزقة
D) الاعتلال العصبي المترافق مع الرنح والتهاب الشبكية الصبغي",
2557,Fanar-1-9B,arabic_only,0,1,B,D,B,"The main properties of fluids arise from the presence of forces like van der Waals forces... in static equilibrium and with a large change in a variable factor in motion.

A) Viscosity - Surface Tension
B) Surface Tension - Viscosity
C) Flow modifies pressure
D) All of the above are true","من الأشعة التي اشتهرت بانتزاع جزيئات الماء لدى تفاعلها مع النسج :

A) الأشعة تحت الحمراء.
B) الأشعة فوق البنفسجية .
C) الأشعة السينية.
D) التيراهرتز .",
2222,Fanar-1-9B,arabic_only,0,1,B,D,B,"The transcription of protein-coding genes begins with the binding of the RNA polymerase enzyme to

A) the enhancer.
B) the proximal release.
C) the silencers.
D) the +1 nucleotide.","الأساس الأزوتي المتمم للتايمين في الرنا

A) الأدنينن
B) اليوراسيل
C) السيتوزين
D) الغوانين",
622,Fanar-1-9B,arabic_only,0,1,D,C,D,"Injury to the radial nerve trunk leads to: (2007 First Edition)

A) Carpal flexor palsy.
B) Biscephaly.
C) Sensory loss in the medial dorsum of the hand.
D) All of the above are incorrect.","كل ما يلي عن العظم الصدغي صحيح عدا :

A) عظم مفرد.
B) ينشأ الناتئ الوجني من القسم الصدفي منه.
C) يحوي القسم الخشاني تلم حفرة ذات البطنين وثلم الجيب.
D) يتواجد الناتئ الخشاني خلف الصماخ السمعى الظاهر.",
4142,Fanar-1-9B,arabic_only,0,1,A,C,A,"Direct mimetics

A) Bind to and stimulate the neurotransmitter receptor
B) Increase presynaptic neuron activity
C) Bind to and inhibit the neurotransmitter receptor
D) Decrease presynaptic neuron activity","من وظائف بروتينات البلاسما :

A) نقل المواد وظيفة اللألبومين
B) الغلوبيولينات ككل تزود الجسم بالمناعة
C) مسؤولة دون غيرها في الحفاظ على PH الدم
D) كل ما سبق خاطئ",
1905,Fanar-1-9B,arabic_only,0,1,B,D,B,"In eukaryotes, before the primary transcription leaves the nucleus, it undergoes

A) Addition of a cap to the 5' end
B) Addition of a polyadenine tail to the 3' end
C) Intron cleavage and exon splicing
D) All of the above are correct","التنحي والسيادة صفتان من صفات:

A) الأنماط الظاهرية
B) الجينات
C) الألائل
D) BوC",
3908,Fanar-1-9B,arabic_only,0,1,A,D,A,"The luster of each of the following is unfringed except for

A) the proximal tube.
B) the distal tube.
C) the conjunctival tube.
D) the helical loop.","المدير المعلومة الخاطئة فيما يتعلق بليزر الإكسامر:

A) يتجمع بين غاز حامل وآخر فعال
B) لا يوجد الحربي الكاتب إلا في الحالة المثارة
C) يستخدم في مكنة المواد العضوية والمكرونة
D) يعمل بنضية الحرق بدقة متناهية",
2191,Fanar-1-9B,arabic_only,0,1,B,D,B,"The primer (mRN

A) Is shorter than the mature RNA.
B) Contains introns and exons.
C) Contains only exons.
D) Does not undergo splicing.","امتصاص بعض المواد الضوء بطول موجة ومن ثم إصداره بطول موجة أطول يعرف ب

A) الاشعاع
B) التألق
C) الثانية
D) التماهي",
674,Fanar-1-9B,arabic_only,0,1,D,C,D,"We do not find sweat glands in

A) the apartment
B) the glans penis
C) the armpit
D) A+B","ما يلي صحيح عن العين عدا :

A) تتوضع في الحجاج Orbits .
B) الطبقة الخارجية )ليفية( مؤلفة من الصلبة و القزحية.
C) الطبقة الداخلية تتمثل ب الشبكية.
D) لا يشكل العصب البصري عصبا حقيقيا محيطيا.",
4297,Fanar-1-9B,arabic_only,0,1,D,C,D,"When the fiber is permeable only to potassium ions, the potential will be approximately

A) -4 mV
B) -86 mV
C) -90 mV
D) -94 mV","الطريق الهندسي الذي يمكن للضوء أن يقطعه في الخلاء مضروبا بقرينة انكسار الوسط هو:

A) المسار الهندسي
B) المسار الضوئي
C) مربع المسار الهندسي
D) مربع المسار الضوئي",
2560,Fanar-1-9B,arabic_only,0,1,B,C,B,"Propane-a2 is

A) a primary alcohol
B) a secondary alcohol
C) a tertiary alcohol
D) a diol","تهدف المطابقة تغيير شكل عدسة العين لإبقاء خيال الجسم الواقع في المدى على الشبكية ويتم ذلك بالضغط الذي تسببه العضلات الهدبية على عدسة العين وهذا يعني:

A) عدسة مضغوطة بعد محرقي أكبر.
B) عدسة مضغوطة بعد محرقي أصغر.
C) عدسة منبسطة بعد محرقي كبير.
D) الجوابين B و C .",
1476,Fanar-1-9B,arabic_only,0,1,D,A,D,"Von Gierke's disease

A) It is caused by a deficiency of the enzyme glucokinase.
B) Parasites are primarily affected by this disease.
C) It causes severe hyperglycemia of fasting blood sugar.
D) It causes megakaryoma.","النكليوتيد الذى يصنع اولا (النيكلوتيد البيرونى الاصل) :

A) AMP
B) GMP
C) CMP
D) كل ما سبق خطأ",
4081,Fanar-1-9B,arabic_only,0,1,C,A,C,"The amount of air in the lungs at the end of a normal inspiration is

A) Inspiratory capacity
B) Vital capacity
C) Functional storage capacity + Flowing volume
D) Inspiratory storage volume","كل مما يلي ُيعد هرمون نخامي أمامي عدا:

A) GH
B) ACTH
C) البرولكتين
D) الفازوبرسين",
4959,Fanar-1-9B,arabic_only,0,1,B,C,B,"16. A 50-year-old female patient, two weeks after a total hysterectomy for a benign lesion, presented to the emergency department with a history of profuse fecal discharge from the wound on the third day, a moderate general condition, and phlegmon in the wound area. The diagnosis is one of the following except

A) 1. Cutaneous enteric fistula with the cecum.
B) 2. Cutaneous enteric fistula with the ileum.
C) 3. Cutaneous enteric fistula with the sigmoid bone.
D) 4. Cutaneous enteric fistula with the rectum.","6. بالغ 45 سنة لديه ألم بطني حاد والتشخيص هو التهاب مرارة حاد. ماهي العلامات الأكثر توافقاً مع المريض؟

A) 1. حمى وألم مراق أيمن متقطع ويرقان.
B) 2. ألم بطني مستمر ومضض مراق أيمن وارتفاع الكريات البيضاء.
C) 3. ألم مراق أيمن متقطع مع مضض خفيف فوق المرارة
D) 4. ألم شرسوف ينتشر للظهر.
E) 5. يرقان صامت مع مرارة متوترة مجسوسة وغير مؤلمة.",
